Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
8277a3ca-859a-1cc7-0f3e-830cc3b0fd49,2002-01-15,,999-74-1013,S99974500,X63715218X,Mr.,Al123,Horacio317,Prohaska837,,,,white,nonhispanic,M,Vacaville  California  US,157 Lang Underpass,San Diego,California,San Diego County,6073,92128,33.01832909399998,-117.16333332655103,10757.79,843.65,643288
5e8e0831-c47d-8e9e-b583-8c4eae0ae7e8,2007-06-15,,999-30-3135,S99995207,,,Gayle448,Selene142,Mitchell808,,,,white,nonhispanic,F,Irvine  California  US,1034 Lubowitz Hollow,Los Angeles,California,Los Angeles County,6037,91403,34.02042778277336,-118.34202390138488,9827.21,1061.25,85988
77df75e7-6c4d-01bc-168b-1db78caea2b0,1999-09-02,,999-97-1791,S99969927,X36308782X,Mr.,Danny396,Valentine262,Hilll811,,,,hawaiian,nonhispanic,M,Sacramento  California  US,696 Ebert Skyway,Fremont,California,Alameda County,6001,94555,37.502325815018345,-121.89887932692255,11601.44,0.00,101295
8c22c3b4-2c91-db84-8af3-6314ae771355,1974-10-14,,999-36-2490,S99941044,X57224036X,Mrs.,Inés791,Marilu588,Lerma517,,Atencio773,D,white,hispanic,F,Carolina  Puerto Rico  PR,349 Veum Fork Unit 94,View Park-Windsor Hills,California,Los Angeles County,,00000,33.979287573817665,-118.31187087519233,12389.04,0.00,54128
6368e18b-8289-0dbf-894f-1e93fd348941,1988-01-30,,999-33-6184,S99944640,X21377690X,Mr.,Bruce167,Gerard367,Cummings51,,,M,asian,nonhispanic,M,Antioch  California  US,484 Walter Passage Unit 11,Paramount,California,Los Angeles County,6037,90221,33.91516961403398,-118.17874322910781,11236.48,0.00,58708
ebe03878-e309-e4fc-d4fc-41a8716aca67,1986-08-05,,999-59-3068,S99947992,X2829919X,Mrs.,Margarita164,Andrea7,Gaitán874,,Merino448,M,white,hispanic,F,Santiago  Santiago Province  CL,950 Kreiger Boulevard Unit 57,Marina,California,Monterey County,6053,93933,36.673256550743766,-121.74196945898713,4000.00,7519.24,11012
a0f61fe8-86dd-6e51-9091-d642e356a542,2020-04-28,,999-83-7390,,,,Jason347,Casey401,O'Conner199,,,,white,nonhispanic,M,San Francisco  California  US,200 Krajcik Mews,Jurupa Valley,California,Riverside County,6065,92509,34.024035715848015,-117.45679682980312,400.00,5179.88,41381
ecb523e1-0542-d966-faac-ec504c757b5a,2003-11-28,,999-96-3415,S99926903,X28613746X,Mr.,Kelvin159,Wilber603,Schinner682,,,,white,nonhispanic,M,Oxnard  California  US,645 Hackett Camp,Redwood City,California,San Mateo County,6081,94070,37.489490215191445,-122.20647782954356,11182.68,0.00,79363
ab7f634c-0216-bea9-6d35-9802860ed848,1932-01-19,,999-19-3808,S99975916,X18092479X,Mr.,Danial835,Chase54,MacGyver246,,,M,white,nonhispanic,M,Brea  California  US,170 Swift Green,Walnut,California,Los Angeles County,6037,91724,34.09333594935396,-117.75918878878436,18998.87,2274.09,236727
cb7755fc-a528-d75e-e6e5-c823f4a717b4,1950-12-03,,999-84-5348,S99916038,X37092743X,Mrs.,Caridad510,Isabela97,Sanabria449,,Alvarez441,M,asian,hispanic,F,Gaudalajara  Jalisco  MX,697 Gulgowski Divide,San Francisco,California,San Francisco County,6075,94118,37.77478349311619,-122.53543241351623,16805.07,1282.21,164259
132500d2-cb3b-1a94-5d78-04d066b8fc00,2001-03-29,,999-48-3239,S99927469,X16221164X,Ms.,Else33,Tawana222,Mosciski958,,,,white,hispanic,F,Desert Hot Springs  California  US,638 Bradtke Meadow,Anaheim,California,Orange County,6059,90620,33.851157216308586,-117.87829009430075,11601.44,0.00,183438
fca7113e-898e-ade9-4adb-7100d539460b,2002-01-13,,999-88-7070,S99975990,X39178394X,Mr.,Erich201,Johnnie679,Dickinson688,,,,asian,hispanic,M,Carson  California  US,963 Morissette Mill Suite 71,Santa Barbara,California,Santa Barbara County,6083,93108,34.36066397737849,-119.72242039064793,3968.92,7632.52,34677
b95df71a-190d-457e-c6ef-60507fd30293,2018-01-09,,999-66-1919,,,,Carla633,Lucia634,Portillo767,,,,white,hispanic,F,Juarez  Chihuahua  MX,625 Rau Common,San Marino,California,Los Angeles County,6037,91108,34.073688339533525,-118.16000566903236,6689.40,0.00,791190
57e3efa6-5db5-7034-060f-0199d53d7fbc,1988-05-12,,999-38-9028,S99957222,X51104309X,Mr.,Paul232,Josef103,Ruecker817,,,S,white,hispanic,M,Brawley  California  US,575 Mayert View,Bakersfield,California,Kern County,6029,93304,35.44613491380126,-118.74954530912278,11236.48,0.00,129170
c6482077-caca-8cb9-b66e-8a214c0ec6b7,2011-07-13,,999-23-6043,,,,Ramona980,Elvira561,Padrón382,,,,asian,hispanic,F,Bayamon  Puerto Rico  PR,683 Orn Gateway,Los Angeles,California,Los Angeles County,6037,91505,34.33961907362687,-118.1913470211668,9894.12,0.00,220821
b70d83cf-9c24-7f92-9628-567ee0814abc,1950-11-09,,999-22-7940,S99980830,X49888548X,Mrs.,Anita473,,Bañuelos542,,Matías497,M,other,hispanic,F,Kingston  Kingston  JM,703 Beier Passage,Oceanside,California,San Diego County,6073,92003,33.27088702131604,-117.20500806357366,16695.99,1391.29,61373
c50a1b49-04ee-3838-5bd7-159fec48d8f7,1984-11-27,,999-26-7427,S99941279,X3648104X,Mr.,Gregorio366,,Toledo81,,,D,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,842 Feest Glen Unit 40,San Marcos,California,San Diego County,6073,92029,33.03483007052941,-117.14575429044594,4100.00,7283.24,20418
cdde38b3-afd2-3161-1c08-67fec2a860e9,2010-09-16,,999-24-3040,,,,Eugenio846,Rigoberto443,Gibson10,,,,white,hispanic,M,Pacifica  California  US,249 Toy Trailer,Rowland Heights,California,Los Angeles County,6037,91748,33.935779010604655,-117.9501162883248,9894.12,0.00,129168
7b270fe4-88e2-dcf7-2d65-aad282674c49,1959-07-28,,999-21-4091,S99988522,X56497564X,Mrs.,Jerrie417,Virgil85,Osinski784,,Auer97,M,white,nonhispanic,F,Salinas  California  US,475 Gerhold Road Suite 46,Menifee,California,Riverside County,6065,92532,33.71254666837357,-117.20227523600589,12553.92,3804.52,38984
09155187-d95f-c3de-6c48-628c098894fc,2015-12-09,,999-87-7680,,,,Antonia30,,Agosto501,,,,black,hispanic,F,Caguas  Puerto Rico  PR,693 Schmitt Parade Apt 79,Santa Clarita,California,Los Angeles County,6037,91354,34.44939398756818,-118.64629958719874,800.00,6454.92,40605
89165d64-777b-1e49-184e-fd262576e373,1998-02-13,,999-65-6747,S99927192,X77668095X,Ms.,Rosalia943,Sofia418,Piña753,,,,white,hispanic,F,Caguas  Puerto Rico  PR,305 Conn Trail,Napa,California,Napa County,6055,94558,38.44143960345934,-122.23796480408056,11338.80,0.00,801224
9e1c15c2-1f6a-b5ab-5e79-4b28be2f38f2,1947-04-27,,999-67-1126,S99980987,X16640483X,Mrs.,Dinorah501,Lamonica504,Volkman526,,O'Keefe54,D,white,nonhispanic,F,Brentwood  California  US,1059 Bins Wall,San Ramon,California,Contra Costa County,6013,94506,37.74744531411113,-121.90287059246509,17258.99,1540.57,119363
3110253a-ab7a-2db6-416b-24067412ab19,1983-03-18,,999-80-7140,S99919040,X43984874X,Mrs.,Keitha498,,Leffler128,,McLaughlin530,M,white,nonhispanic,F,Salinas  California  US,516 Hickle Meadow,Glendale,California,Los Angeles County,6037,91011,34.14854616642073,-118.28469975599035,11802.00,0.00,59061
0f1a0269-ff24-cdee-ebb7-90dc6042233d,1989-06-28,,999-50-5626,S99921826,X27025108X,Mr.,Tomás404,Miguel Ángel46,Narváez57,,,D,white,hispanic,M,Mexico City  Mexico City  MX,1001 Sauer Mill,Oxnard,California,Ventura County,6111,93041,34.143418782746465,-119.24873769495285,5835.96,5672.52,44470
f642f076-8e52-6261-0301-130c65a04fa7,1965-10-04,,999-81-6118,S99972295,X24966337X,Mr.,Linwood526,,Hayes766,,,M,white,nonhispanic,M,San Diego  California  US,1015 Ritchie Way,Glendale,California,Los Angeles County,6037,91203,34.15003564157692,-118.19914610347651,10175.96,3940.52,42075
fddef444-fd10-60af-e4a7-b339a410c756,1958-03-28,,999-52-5783,S99915498,X21107601X,Mrs.,Candice681,Jade952,Hodkiewicz467,,Runolfsdottir785,M,white,hispanic,F,San Francisco  California  US,526 Cruickshank Glen,Turlock,California,Stanislaus County,6099,95316,37.54042874335427,-120.89475137326684,6733.00,10326.96,11185
107e23cc-6b23-a734-7bc1-68b3be109dcf,2015-08-04,,999-91-4077,,,,Inell560,Desiree125,Lindgren255,,,,asian,nonhispanic,F,Orangevale  California  US,1035 Abshire Trace Suite 45,San Diego,California,San Diego County,6073,92123,32.79145732751686,-117.00537307188533,900.00,6637.68,21038
c56c0dfd-b853-6a81-5e42-84fdc21440f7,2013-06-01,,999-59-1269,,,,Margit604,Chasidy481,Russel238,,,,native,hispanic,F,Fresno  California  US,169 Stehr Viaduct Apt 19,Santee,California,San Diego County,6073,92021,32.90662725786067,-116.84882642538868,1100.00,7411.20,38901
160084b4-debe-55b4-67c2-6a958a66e1b8,1976-07-09,,999-49-9246,S99956638,X83610714X,Mrs.,Devin82,Candelaria844,Goodwin327,,Kuphal363,M,white,nonhispanic,F,Saratoga  California  US,430 Armstrong Wynd,Hacienda Heights,California,Los Angeles County,6037,91745,33.99029679535653,-117.96655153914989,11979.64,0.00,122571
25d6c510-f1d7-e18e-e6d4-5b4b3653efb0,1990-01-04,,999-32-8564,S99984143,X5625496X,Mrs.,Ester635,,Casárez469,,Archuleta517,M,black,hispanic,F,San Jose  San Jose  CR,375 Bernier Well Unit 44,Oceanside,California,San Diego County,6073,92054,33.16040325465475,-117.30843683283025,3700.00,7808.48,23180
9d720ecb-f667-75c1-68a4-c0b47e06d922,1953-12-28,,999-53-8555,S99937796,X40803291X,Mr.,Cristobal567,Kenny207,Gerlach374,,,M,hawaiian,nonhispanic,M,Los Angeles  California  US,836 Dicki Club Apt 39,Vacaville,California,Solano County,6095,95620,38.32935972677149,-121.88818738037588,16803.04,1115.96,135014
a6001462-532d-f7db-0f4b-a15beb084b5c,2017-07-04,,999-41-9696,,,,Esperanza675,María José279,Barrera709,,,,white,hispanic,F,Bogota  Bogota  CO,698 Carroll Throughway,Hollister,California,San Benito County,6069,95045,36.91782151187126,-121.32973264589143,6972.16,0.00,118135
92fb8c5a-ab57-a9ae-ebdd-3714e30825a1,1984-05-30,,999-88-6143,S99965868,X28849998X,Mr.,Sheldon401,Walker122,Rutherford999,,,M,white,nonhispanic,M,Norco  California  US,451 Fisher Ranch Unit 94,Oxnard,California,Ventura County,6111,93036,34.11671701025717,-119.08927614255236,4000.00,7256.60,17569
a6432de3-5ad5-17f6-7c3f-5100da89e5ff,2022-07-01,,999-53-2174,,,,Rosella686,,Gerhold939,,,,white,nonhispanic,F,Redding  California  US,278 O'Connell Crossroad,Buena Park,California,Orange County,6059,90623,33.84165342132569,-117.92911336606997,200.00,4384.84,16370
269e9023-259c-29f0-a449-93558c7bde90,1946-08-04,,999-51-7882,S99990229,X26108279X,Mr.,Moses679,Diego848,Padberg411,,,M,white,nonhispanic,M,Los Angeles  California  US,565 Marks Route Unit 88,Commerce,California,Los Angeles County,6037,90058,33.966783681963264,-118.10241433298654,14085.52,4860.80,32550
5d5f9d5d-016c-8d40-323d-587520d66531,1977-02-26,,999-70-2134,S99934568,X61192740X,Mr.,Herbert830,Demarcus108,Waelchi213,,,M,other,nonhispanic,M,Campbell  California  US,936 Russel Throughway Apt 39,Santa Monica,California,Los Angeles County,6037,90403,33.982408075919565,-118.4524287208271,12378.28,0.00,76523
8d2d832e-5cdb-81ea-c341-bf1ff1fbe859,1988-03-12,,999-65-3072,S99948921,X17211796X,Ms.,Geraldine667,Maryellen651,Terry864,,,S,white,nonhispanic,F,Perris  California  US,1088 Upton Wall,Indio,California,Riverside County,6065,92203,33.61818538716088,-116.2610682253831,11236.48,0.00,55692
8cc215f4-3afc-2b61-5f94-546285788c84,1964-08-26,,999-57-7806,S99981947,X80731928X,Mrs.,Cinthia596,,Dibbert990,,Wisoky380,M,white,hispanic,F,Santa Maria  California  US,860 Aufderhar Wall,San Diego,California,San Diego County,6073,92118,32.75825818517936,-117.0218487903334,14944.64,0.00,47861
45d9ca24-f58b-cf7f-34f2-66d211f6718e,1954-06-14,,999-26-2786,S99979993,X45135760X,Mr.,Tuan998,Korey682,Nienow652,,,D,white,nonhispanic,M,San Francisco  California  US,468 Krajcik Boulevard,Rohnert Park,California,Sonoma County,6097,95407,38.374949116858154,-122.71332035757594,12765.52,4870.72,32179
13da4b1f-8768-0734-3ebe-4e8d4dad555b,1965-01-25,,999-32-2498,S99936146,X53993404X,Mrs.,Ramona980,,Morales679,,Roldán470,W,white,hispanic,F,Ponce  Puerto Rico  PR,282 Tromp Grove,Temescal Valley,California,Riverside County,,00000,33.79545132943629,-117.4837060612241,14944.64,0.00,90096
4d437489-3f1c-9e62-3971-b751bbd9f377,2008-11-09,,999-60-4810,,,,Phillis443,Gertie348,Dietrich576,,,,white,nonhispanic,F,Downey  California  US,684 Durgan Fork Suite 8,Compton,California,Los Angeles County,6037,90262,33.97371175713429,-118.28867086349942,1600.00,8859.64,44315
04e499ae-4fd6-c870-d908-3e6953ee0041,1984-10-22,,999-85-1547,S99934930,X2939312X,Mr.,Korey682,Paul232,Beatty507,,,D,white,nonhispanic,M,Compton  California  US,499 Conn Lock,Rancho Cucamonga,California,San Bernardino County,6071,91739,34.12230164667306,-117.5719403462159,11383.24,0.00,55840
11ba7113-82c4-b686-dd9f-7a9dba7f5cfb,1970-09-21,,999-55-5823,S99961617,X40400793X,Mrs.,Shondra529,Tenisha328,Donnelly343,,Pacocha935,M,white,nonhispanic,F,Clovis  California  US,247 Fadel Neck,Stockton,California,San Joaquin County,6077,95242,37.93975358381126,-121.35677681800561,13520.08,0.00,108405
f8456e55-a802-acc2-c372-032fbfb46593,1971-11-29,,999-68-4547,S99981858,X70971858X,Mrs.,Lesha323,,Gleason633,,Murazik203,M,white,hispanic,F,Glendale  California  US,1002 Jast Byway,Montara,California,San Mateo County,6081,94037,37.54142961238105,-122.4903743272821,12691.92,0.00,503276
6a4ba4f5-2134-c439-10cd-cc4185717b74,2012-04-29,,999-45-3567,,,,Isaias604,Roscoe437,Lang846,,,,white,nonhispanic,M,San Diego  California  US,903 Murazik Viaduct Suite 6,Cypress,California,Orange County,6059,90620,33.865414706397985,-118.00594661883868,8087.71,1387.65,116450
22f77122-4417-bfd0-b7f5-f56e3acab9be,1969-08-27,,999-53-6904,S99921025,X17447098X,Mrs.,Layne115,Tambra47,Schultz619,,Roob72,M,white,nonhispanic,F,Upper Lake  California  US,630 Romaguera Hollow Suite 14,Los Angeles,California,Los Angeles County,6037,91307,34.11519377497632,-118.41837902767551,13666.84,0.00,102693
6b98a3d6-a2a6-2aca-6b68-efd72de53454,1965-08-03,,999-88-2447,S99923132,X50082697X,Mr.,Tyron580,,Okuneva707,,,W,white,hispanic,M,Saranap  California  US,457 Fritsch Wynd,Redlands,California,San Bernardino County,6071,92354,34.0364141874404,-117.0343600561024,5700.00,8689.18,21811
0dc2f25e-f27f-ccc1-4c69-f47919c05071,1948-01-14,,999-17-9447,S99911476,X19743515X,Mr.,Lino542,Walker122,Hodkiewicz467,,,S,white,nonhispanic,M,Rocklin  California  US,823 Rippin Throughway Suite 71,San Jose,California,Santa Clara County,6085,95138,37.26595989027291,-121.74784779375598,17432.14,1503.42,84688
2479f5a1-be92-54dd-70e9-4f03524745cd,1993-05-10,,999-75-6958,S99969926,X77749119X,Ms.,Jona712,Cordelia715,Parisian75,,,S,asian,nonhispanic,F,Elk Grove  California  US,672 Hickle Club Apt 26,Irvine,California,Orange County,6059,92780,33.643406662580304,-117.85605033962369,12041.72,0.00,64469
1e6109c2-4c9b-e539-f5fa-2ae0f8d9491f,1990-12-27,,999-18-8922,S99938843,X88887484X,Mrs.,Soledad678,Concepción765,Beltrán716,MD,Vásquez905,M,white,hispanic,F,Marigot  Saint Andrew Parish  DM,480 Lynch Meadow,Walnut Creek,California,Contra Costa County,6013,94596,37.97328079096704,-121.98493651847662,11633.72,0.00,397091
163ae6c2-c43e-1374-9bf5-d386a21279aa,1976-07-17,,999-28-5624,S99957327,X17230238X,Mr.,Edgar153,Dewitt635,Ratke343,,,D,white,nonhispanic,M,Long Beach  California  US,897 Harvey Ramp Apt 92,Santa Cruz,California,Santa Cruz County,6087,95062,37.06529331866801,-121.97709990196216,12525.04,0.00,122722
cc65a747-ae61-79ab-4f0c-d1874583197d,1980-10-04,,999-93-5853,S99990324,X39888272X,Mr.,Jerome176,Casey401,Lesch175,,,S,white,nonhispanic,M,San Francisco  California  US,459 Bartell Ville Unit 83,Daly City,California,San Mateo County,6081,94015,37.66655269527,-122.4836599568473,11675.36,0.00,61411
78808a2d-5396-0e0d-135b-f63c9a9c7c12,2005-01-05,,999-79-2555,S99921731,,Ms.,Shanti441,Rosario163,Bailey598,,,,white,nonhispanic,F,Gilroy  California  US,297 Walsh Quay,La Mesa,California,San Diego County,6073,92020,32.76729644621824,-117.06890765091143,11182.68,0.00,47101
7d722d75-5034-7459-1161-1cfb33f76a61,2020-09-18,,999-51-6156,,,,Nigel915,Owen89,Moen819,,,,white,nonhispanic,M,Oak Park  California  US,351 Cormier Terrace Apt 3,Redondo Beach,California,Los Angeles County,6037,90278,33.839436655929774,-118.33830828667132,5297.12,0.00,85008
4fa0243c-4327-f2da-9bcc-865d05261fbd,2006-06-11,,999-14-4168,S99979860,,Ms.,Georgina806,Lindy582,Cole117,,,,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,962 Tillman Haven,Stockton,California,San Joaquin County,6077,95202,38.134593886530226,-121.39355395850711,1900.00,9135.92,6801
da2e9604-f566-28fd-a6af-652ef94ae1a3,1993-11-28,,999-19-2443,S99932875,X46225563X,Mr.,Cecil300,Mike230,Stracke611,,,M,white,nonhispanic,M,Chino Hills  California  US,1009 Schulist Wall Suite 80,Yorba Linda,California,Orange County,6059,92886,33.889985987287815,-117.85689701677587,11213.56,0.00,135403
6224fde4-dcaf-4708-4061-e63deb1ca788,1992-05-07,,999-20-5476,S99953366,X84226127X,Mr.,Ellsworth48,Tom274,O'Conner199,,,M,white,nonhispanic,M,La Habra  California  US,796 Koepp Center,Coronado,California,San Diego County,6073,92135,32.692676164748754,-117.24114321592688,5403.20,6502.52,33320
413eef09-7883-945a-69ed-d5a882727666,1982-09-16,,999-60-9365,S99953653,X77968103X,Mrs.,Elicia233,Vertie683,Yost751,,Greenholt190,M,white,hispanic,F,Highland  California  US,577 Rau Lock,Los Angeles,California,Los Angeles County,6037,90044,34.01619504054673,-118.30191253516071,5956.08,5164.52,44345
8d994972-2a43-8218-6fe0-7073481951f9,1992-06-29,,999-75-8175,S99948861,X46196802X,Mr.,Shon148,Rudolph554,Parisian75,,,M,white,nonhispanic,M,Bakersfield  California  US,1000 Cremin Dam,Diamond Bar,California,Los Angeles County,6037,91789,33.97351130901122,-117.80110508288134,4857.80,6502.52,30353
df8fcf66-4da1-4d58-6d02-259a0a128960,1964-03-31,,999-23-1131,S99942790,X72765142X,Mr.,José3,,Figueroa648,,,S,black,hispanic,M,Portsmouth  Saint John Parish  DM,592 Zieme Rapid Suite 6,Los Angeles,California,Los Angeles County,6037,90047,34.18671839529784,-118.35457710274667,14682.00,0.00,939954
f9b58faf-7a70-f4c5-50a6-33606f050ef4,2020-05-08,,999-54-2058,,,,Tony646,Jude172,Kassulke119,,,,white,hispanic,M,Petaluma  California  US,628 Kunde Terrace,San Pablo,California,Contra Costa County,6013,94805,37.99524982024999,-122.26962651626121,400.00,5179.88,22528
68b0efd1-8508-32cc-78be-f378f7c2995c,2011-09-03,,999-71-3215,,,,Freddie621,Antione404,Collier206,,,,asian,nonhispanic,M,Ontario  California  US,543 Harvey Glen,San Diego,California,San Diego County,6073,92147,33.04036703486726,-117.17163804645472,7542.31,1387.65,71014
81b5bc93-d6dc-c390-672c-a77fa44b9bec,1978-02-10,,999-64-1844,S99978580,X60644824X,Mr.,Doug189,Norman647,Bahringer146,,,M,asian,nonhispanic,M,Hayward  California  US,911 Doyle Fork Unit 31,San Jose,California,Santa Clara County,6085,95070,37.26455776736328,-121.98828603147267,4400.00,7704.88,3778
aefec262-5bdd-c0b7-7483-8ce31d6c1231,1973-03-15,,999-43-8579,S99995031,X69191714X,Ms.,Kerstin790,Kandace783,McCullough561,,,S,white,hispanic,F,Garden Grove  California  US,475 McCullough Grove Unit 50,Glendale,California,Los Angeles County,6037,91201,34.18672359757024,-118.29600834430948,8332.64,4212.52,26971
98f83fae-5bbf-7edc-5f79-9fb720b75bbb,1980-03-04,,999-95-2841,S99980897,X76825518X,Ms.,Glady857,,Erdman779,,,S,white,nonhispanic,F,Modesto  California  US,338 Cummings Fort Apt 36,Brentwood,California,Contra Costa County,6013,94513,37.9242362458037,-121.6216275670586,11958.12,0.00,56891
e361e1bd-724d-6567-7614-ed1cbcdb7882,1993-10-24,,999-86-2423,S99993031,X83900044X,Mr.,Gustavo235,Hernán834,Salcido465,,,S,white,hispanic,M,Marigot  Saint Andrew Parish  DM,1079 Friesen Stravenue Suite 50,Ridgecrest,California,Kern County,6029,93555,35.6328911719905,-117.71585809737168,4051.52,7707.44,370
4e95c26a-3b58-a3d3-220c-8b8e95254a04,1990-05-31,,999-17-4119,S99931709,X55848360X,Ms.,Ana María762,Maricarmen445,Lugo857,,,S,asian,hispanic,F,Kingston  Kingston  JM,107 Nader Ranch,Long Beach,California,Los Angeles County,6037,90806,33.7766490240555,-118.03615249402934,5785.96,5722.52,25475
b7e0de7c-4064-9b9c-4b2d-771b6738977d,2014-10-18,,999-84-8833,,,,Jody426,Manuel446,Bernhard322,,,,white,nonhispanic,M,Los Angeles  California  US,144 Botsford Glen Apt 23,Highland,California,San Bernardino County,6071,92359,34.09786698282933,-117.27299674747687,7537.68,0.00,777168
d9b65026-26c3-1298-1fc0-1bf3b6ad9384,2019-01-06,,999-22-2346,,,,Samuel331,Juan Carlos348,Flórez858,,,,white,hispanic,M,Santo Domingo  National District  DO,318 Dietrich Fort Suite 67,Antioch,California,Contra Costa County,6013,94531,37.95257459888286,-121.78469795713636,6406.64,0.00,52892
3b76d7d2-bca2-f7c7-9a20-1210742f8a07,2002-09-11,,999-83-5083,S99945220,X39094666X,Ms.,Olimpia983,James276,Abshire638,,,,white,hispanic,F,Los Angeles  California  US,186 Pagac Lock Suite 21,Calexico,California,Imperial County,6025,92249,32.71471581389839,-115.44762644845949,3041.46,8004.52,34893
7db67b68-fb1d-39e2-bd42-fe71edc744df,1957-11-05,,999-88-1841,S99998023,X69610090X,Ms.,Taylor21,Jeanelle736,Jerde200,,,S,white,nonhispanic,F,San Diego  California  US,397 Abbott Fork Unit 42,Los Angeles,California,Los Angeles County,6037,91042,33.99981116113753,-118.35417265381203,16688.44,371.52,475582
7a93703f-4596-aecc-ccb8-4081b0908d57,2002-09-08,,999-45-9183,S99941144,X54652630X,Ms.,Luisa710,Irene779,Cabán897,,,,black,hispanic,F,Santiago de los Caballeros  Santiago  DO,318 Nolan Trail,Carmichael,California,Sacramento County,6067,95608,38.59055135001492,-121.35864020140838,2632.76,8004.52,37433
5d9cc3ef-39eb-0ef8-2376-82dcacd5d44f,1953-04-13,,999-45-6223,S99984152,X16171851X,Mrs.,Tamera164,Lakiesha286,Lakin515,,Mraz590,M,white,nonhispanic,F,Antioch  California  US,940 Hahn Bay,Napa,California,Napa County,6055,94559,38.22996828259188,-122.26988234186395,16909.99,1291.77,86853
97e9fdbc-60dd-2540-1ea8-31e54a5cf3e5,1991-07-19,,999-54-6614,S99988976,X70327332X,Mr.,Cristobal567,Francisco472,Quintana711,,,M,white,hispanic,M,La Paz  Baja California  MX,150 Cummings Underpass,Los Angeles,California,Los Angeles County,6037,91344,33.733708940452125,-118.31544725280376,11769.72,0.00,76538
29f8e73d-0307-7691-582f-27b9eae1e476,1973-01-11,,999-50-5963,S99965417,X77614101X,Mr.,Germán350,Julio255,Valles311,,,M,white,hispanic,M,Santo Domingo  National District  DO,108 Trantow Trail Apt 84,Thousand Oaks,California,Ventura County,6111,93012,34.2016099973033,-118.98479482377113,13090.56,0.00,703695
dc56c3f9-c7a0-8682-faf0-7a5065d8f01d,1967-01-31,,999-73-5933,S99980340,X18070769X,Mr.,Laverne101,Lowell343,Marquardt819,,,M,white,nonhispanic,M,Beaumont  California  US,314 Swaniawski Mall,San Ramon,California,Contra Costa County,6013,94583,37.81214596071565,-121.9235734373669,14515.12,0.00,91730
01c55736-139f-c956-9748-f5d5809562c5,2001-12-30,,999-45-2269,S99991947,X89837664X,Ms.,Margery365,Jacquelynn434,Funk324,,,,asian,nonhispanic,F,Diamond Bar  California  US,729 Weimann Path Suite 99,Santa Clarita,California,Los Angeles County,6037,91355,34.40664931123133,-118.50490607815362,3968.92,7632.52,29755
8b2a5e85-838f-2928-58c3-e81dcd8ab446,1986-10-24,,999-48-4289,S99966867,X68412969X,Mrs.,Launa267,Tonia627,Zboncak558,,Willms744,M,white,hispanic,F,Swall Meadows  California  US,1035 Willms Track Unit 4,Sacramento,California,Sacramento County,6067,95818,38.60680878401508,-121.50198114387658,6082.02,5164.52,28176
37118a54-498e-4d31-06db-806725f00e0a,2014-10-28,,999-61-4560,,,,Preston275,Lynn917,Ondricka197,,,,white,nonhispanic,M,Visalia  California  US,852 Kunze View,Vacaville,California,Solano County,6095,95620,38.36481246458018,-121.75469867128822,900.00,6637.68,29684
27381de4-96e8-427b-e1d2-23c0b787000f,1977-02-14,,999-97-7310,S99945999,X25280582X,Ms.,Felipa93,Luciana251,DuBuque211,,,S,white,hispanic,F,Santa Ana  California  US,653 Stiedemann Neck,Kerman,California,Fresno County,6019,93630,36.70822180937786,-120.08758260564596,4550.00,7828.28,10247
ce709861-db1d-a7dd-0651-b9951b826503,2023-10-27,,999-60-6963,,,,Rozella39,Tashina114,Haley279,,,,asian,nonhispanic,F,San Bernardino  California  US,671 Beahan Lodge,San Francisco,California,San Francisco County,6075,94110,37.79004199248072,-122.40370071549872,100.00,2945.80,41885
19ec605c-67ba-72c1-bdce-f81631398132,2016-12-31,,999-28-6827,,,,Marilu588,Antonia30,Castellanos521,,,,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,830 Kautzer Avenue,Berkeley,California,Alameda County,6001,94608,37.917577590776304,-122.23114472157012,700.00,6272.16,4495
01c0011c-3032-e413-eec3-c5165726248a,1990-03-06,,999-59-6198,S99941368,X64285862X,Mr.,Timoteo39,Octavio643,Arevalo970,PhD,,M,white,hispanic,M,Guatemala City  Guatemala  GT,773 Wisozk Highlands Unit 76,Los Angeles,California,Los Angeles County,6037,90003,34.02540227395507,-118.37859103621406,11508.48,0.00,54915
f1a5bdbc-ec89-6657-04a6-d9c154b6be28,2003-05-24,,999-68-1915,S99951069,X12553262X,Ms.,Julianna856,,Parker433,,,,other,nonhispanic,F,Lake Riverside  California  US,131 Wiegand Road,La Presa,California,San Diego County,,00000,32.686558316986186,-116.95790328824894,11182.68,0.00,61675
78728a40-d71e-bbcd-f99f-7a25d3367dc4,2001-10-27,,999-67-4097,S99967426,X71445899X,Ms.,Mercedes82,Blanca837,Saldaña5,,,,white,hispanic,F,Mexico City  Mexico City  MX,185 Schneider Terrace,Palmdale,California,Los Angeles County,6037,93552,34.50952570085573,-117.99784542408901,11601.44,0.00,49664
