Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
a1df7885-a2ef-3711-b6bf-c310ac477a9e,6adb1fa2-956d-3fde-aa70-02c67d9fc0be,Malcolm243 Reichel38,M,GENERAL PRACTICE,18701 SHERMAN WAY,RESEDA,CA,913354631,34.20097596428571,-118.54059132142858,24,0
70965126-088b-30f7-94df-b96a610f48ea,a161bcf8-d890-3ac9-afa9-479fcea1a56c,Katrina8 Keebler762,F,GENERAL PRACTICE,1377 S GRAND AVE,GLENDORA,CA,917405047,34.1150560239161,-117.87246104049666,63,0
e40d21c8-b8e7-3df1-aa12-28c213ba502b,aeac89e6-ebbc-32b1-ad1e-5521067fdc98,Althea11 Ankunding277,F,GENERAL PRACTICE,869 N CHERRY ST,TULARE,CA,932742207,36.22060932525642,-119.33748565878578,5,0
fb81dd7c-db89-3993-abeb-3989451d9588,fdb0a557-eb0e-3747-a7a7-f0d1acc06486,Ian270 Flatley871,M,GENERAL PRACTICE,3533 W. PICO BOULEVARD,LOS ANGELES,CA,900194534,34.047253786575084,-118.31934587438825,65,0
fddc352e-5e01-3847-be25-993c1c29afa0,278fef70-931b-3752-af5c-593bceb7e69c,Olevia458 Hermiston71,F,GENERAL PRACTICE,26501 AVENUE 140,PORTERVILLE,CA,932579109,36.039775649999996,-118.98417712745274,2,0
c308d511-93b6-3adf-84f7-e7816e282416,599466e7-8782-304c-8a74-8d913160e83c,Andrea7 Valdez992,F,GENERAL PRACTICE,20540 E ARROW HWY STE A,COVINA,CA,917241200,34.106234,-117.8725551,32,0
2645ee7c-8b12-3170-8216-8a4a021b5de2,8c1691cf-ac9e-397b-8b77-0cb38355c041,Raymond398 Schuster709,M,GENERAL PRACTICE,1401 SOUTH GRAND AVE,LOS ANGELES,CA,900153070,34.03796115,-118.26580169987598,6,0
5c263f37-5510-307c-9d7f-d9ae96d9e013,71ee880e-cb21-3114-a76a-37e5e94458f6,Duncan491 DuBuque211,M,GENERAL PRACTICE,7800 FLORENCE AVE,DOWNEY,CA,902403728,33.955555,-118.134172,88,0
ceb19822-a697-3ea7-b730-09bf37f74788,fb9b94e9-313a-3f50-81ae-6d87ce4d0b78,Rex53 Gerhold939,M,GENERAL PRACTICE,1117 EAST DEVONSHIRE,HEMET,CA,925433083,33.7511579054507,-116.96052824484359,6,0
539efe17-d39a-3073-aa6d-dae0b96cffb1,0a1ca577-12d5-35ca-b94c-5b09795073b2,Alona471 Cormier289,F,GENERAL PRACTICE,927 O ST,FIREBAUGH,CA,936222220,36.860653657434256,-120.45819553174184,126,0
a7b8a5b2-086e-3303-8cc5-07c1f4b96891,d846f32e-c53e-3845-8571-37ef4b3674a2,Alexandra16 Sawayn19,F,GENERAL PRACTICE,662 ENCINITAS BLVD STE 220,ENCINITAS,CA,920245138,33.048944,-117.27749,88,0
f847a660-7b21-327a-8e49-82454a1cf47b,9b055fbf-2676-3e70-8e43-0e94caf71c22,Lorene243 Ward668,F,GENERAL PRACTICE,3700 SOUTH ST,LAKEWOOD,CA,907121419,33.860385,-118.1250531,5,0
485ff391-51fb-3632-a7d9-fdd987c6df47,3aa1217b-9b83-30b9-9693-e715579fb619,Sharda101 Harvey63,F,GENERAL PRACTICE,1349 CAMINO DEL MAR,DEL MAR,CA,920142553,32.958476,-117.264597,37,0
15cf6bf7-57ab-3eae-a771-8485b06f9118,15666fe3-fd9d-374d-9d11-ab5081718aab,Alice368 Willms744,F,GENERAL PRACTICE,1039 W FLORENCE AVE,LOS ANGELES,CA,900442441,33.97469745454545,-118.29249681818182,102,0
f75fd51a-0528-3d0f-83ca-b20e28d1d651,300e3250-c356-3aa3-80e1-603403174416,Richard937 Hoppe518,M,GENERAL PRACTICE,1430 FREEDOM BLVD.,WATSONVILLE,CA,950762780,36.927879,-121.7645954,38,0
9620628f-1094-3010-836b-8353502cd6cf,bda2a753-addf-372e-bb2d-03f29fc828b9,Luciano237 Casper496,M,GENERAL PRACTICE,3549 NE 65TH AVE,PINOLE,CA,945641230,38.0043667,-122.2988587,72,0
ff6cb64b-9ecd-3977-bca2-4aadcf416af4,b779f4be-b8fd-34a6-94fb-1a5121b3292f,Wm806 Bradtke547,M,GENERAL PRACTICE,3215 W IMPERIAL HWY,INGLEWOOD,CA,903032810,33.9309049,-118.3265656,144,0
0bbceaaf-d7ca-359a-ae07-eea7ce438090,a47d4c94-00c1-362e-92c6-baaf11e9583e,Martín25 Casas271,M,GENERAL PRACTICE,700 RIVER DR,FORT BRAGG,CA,954375495,39.4317908,-123.80049696665101,2,0
adf0d41d-bc6d-33b9-9ec6-513a601c9708,864f7b26-cbea-3254-a742-b779120264db,Jaime666 Hodkiewicz467,M,GENERAL PRACTICE,600 NUT TREE RD,VACAVILLE,CA,956874686,38.36138106136888,-121.9495832763696,159,0
709bab35-ec6c-3e9d-bbd7-a40906e56bad,3596e67d-bb31-3db8-9a78-400c4a312868,Gil594 Schroeder447,M,GENERAL PRACTICE,4816 E 3RD ST,LOS ANGELES,CA,900221602,33.76797583673469,-118.13692436734695,35,0
24056fe1-2d4e-307f-bbd4-9ba90e73cd2c,e62fbb7c-6c66-30dc-8530-b9a4587a03fa,Devona405 Hackett68,F,GENERAL PRACTICE,1900 E SLAUSON AVENUE,HUNTINGTON PARK,CA,902552725,33.989149,-118.238853,101,0
a89a2b3c-7eb5-3b34-a930-33dc5a5dc6ce,7a53df14-a365-3806-b11a-0c94beaf44c9,Delphia725 McKenzie376,F,GENERAL PRACTICE,2815 S MAIN ST STE 210,CORONA,CA,928822533,33.84701293041486,-117.57063111665686,30,0
1e90ae1e-df9f-36cc-8a23-6b214b74a3db,b04a8f9e-5782-330f-abb6-2813f18e6be1,Earlean804 Larson43,F,GENERAL PRACTICE,1924 DEL PASO RD,SACRAMENTO,CA,958347714,38.6550212,-121.5050854,32,0
a61b5f6a-047a-33fc-9111-9bedbbe1da8b,8e87d0ce-043c-3842-bfc2-e63cf90a5629,Jean712 Tillman293,M,GENERAL PRACTICE,387 CIVIC DRIVE,GALT,CA,956322059,38.25200412244898,-121.29609671428571,45,0
f9729e74-e07f-36dc-8016-9a43cc79750a,dd9f73c4-f465-3316-b2ae-ff59aa84e19a,Francisco472 Jasso472,M,GENERAL PRACTICE,7512 MORRO RD,ATASCADERO,CA,934224404,35.4583866,-120.6781443,51,0
75149c85-aad9-38fa-880f-b615f8fcb5e7,c5728870-bb20-35bd-8e69-6d94c17c2e29,Rebeca548 Armijo730,F,GENERAL PRACTICE,2001 DWIGHT WAY,BERKELEY,CA,947042608,37.86306425,-122.27091380518019,10,0
2c00ed52-f4fb-320b-8283-5d4f5eaee98f,e5a82fa0-de4d-3115-8610-73401082d56c,Javier97 Casanova632,M,GENERAL PRACTICE,14662 NEWPORT AVE,TUSTIN,CA,927806064,33.7302231,-117.828255270753,3,0
5aa52bcd-56d1-3af3-a8f1-bdc663cfb7f6,5c55269c-f991-379a-9f9a-b681ceea24eb,Tameika522 Medhurst46,F,GENERAL PRACTICE,1146 SAN MARINO DR,SAN MARCOS,CA,920784649,33.123745,-117.211121,58,0
3c19d1ff-baec-35ec-b526-7a44df4d43ec,486836ef-5f8c-36af-b7b8-705440686962,Amos720 Bogan287,M,GENERAL PRACTICE,14445 OLIVE VIEW DR,SYLMAR,CA,913421437,34.3265933,-118.44542718240601,4,0
9fef9808-f8b6-3a39-ba27-5fb4e807d0c5,58f1ded1-3413-3b5f-ba2f-0b51a9b0e4dc,Randy380 Kilback373,F,GENERAL PRACTICE,2023 VALE RD,SAN PABLO,CA,948063891,37.953364232558144,-122.33836486046512,98,0
86b58ce3-fb4a-34da-9547-48464731b633,0a45e290-a3ff-39c8-a855-b669b756ae28,Beryl690 Schmidt332,F,GENERAL PRACTICE,1166 K ST,BRAWLEY,CA,922272630,32.97304202915087,-115.52278470722135,35,0
8c67b8da-a439-3acd-8084-fc3ee1540bfd,b442d107-6f6b-33d3-b31e-cd8e1ae7d38b,Luis923 Varela93,M,GENERAL PRACTICE,1500 SAN PABLO ST,LOS ANGELES,CA,900335313,34.0627257,-118.20188823929675,5,0
a9ecc2d3-a264-3e9d-b134-317caf15409d,568b09f6-8513-36ea-b2af-10df09043216,Deonna907 Franecki195,F,GENERAL PRACTICE,4943 SLAUSON AVE,MAYWOOD,CA,902703020,33.9862225093056,-118.17548560236155,33,0
6b770278-d5a5-3224-9949-b53943fe0311,7fde38f2-f498-3834-9360-e98772f70348,Mayte822 Maya972,F,GENERAL PRACTICE,640 N ARDEN BLVD,LOS ANGELES,CA,900276094,34.08283391176471,-118.32590944117646,23,0
1c8c9eab-e81f-365c-ae35-209c52434afa,48839d68-01c9-3a7a-8d24-6447ee5fea90,Rosario163 Arguello39,F,GENERAL PRACTICE,1492 N PALM CANYON DR,PALM SPRINGS,CA,922624412,33.84284551609001,-116.54665449988256,80,0
6c4149ba-be1e-305f-944c-786f2760437e,6030de1e-8542-3235-992d-a7e25b6e9a18,Fermin479 Simonis280,M,GENERAL PRACTICE,12362 BEACH BLVD STE 10,STANTON,CA,906803944,33.78292775,-117.99226589874269,44,0
ecaa7d3d-3563-379b-85cf-bfced5a2db7c,46c20b12-51c2-3ade-bcf0-c9260196efd7,Gustavo235 Garibay313,M,GENERAL PRACTICE,13321 VICTORY BLVD,VAN NUYS,CA,914011832,34.1866656,-118.4684149,29,0
a971a784-ea6c-30c4-bd16-773a07432bb1,a10e5f3d-c065-33d9-ba41-5af22d54b8fc,Ignacio928 Hammes673,M,GENERAL PRACTICE,4929 VAN NUYS BLVD,SIMI VALLEY,CA,930634503,34.2677404,-118.7538071,44,0
0530f324-4c59-3b0d-a155-b186bb0b4a60,bfd6c68f-88ca-35b2-93c7-2d08e8a18b2d,Francene766 Kuhlman484,F,GENERAL PRACTICE,100 TERMINAL AVE,MENLO PARK,CA,940251246,37.478884550000004,-122.16817166338163,55,0
8e549990-f4fa-3b4a-9dfb-02a0f0686be8,535bd1a9-b387-3d3b-874f-1d98155c40c7,Magen68 Greenholt190,F,GENERAL PRACTICE,12100 VALLEY BLVD STE 109A,EL MONTE,CA,917323161,34.061322,-118.016577,30,0
52ae1c59-0ba4-3633-9976-cd10daf41c2e,5002025c-e9c5-3002-89ef-335d71179562,Damian46 Hansen121,M,GENERAL PRACTICE,10800 MAGNOLIA AVENUE,RIVERSIDE,CA,925053043,33.9049907,-117.46926419076487,9,0
5b6cb14b-1f3f-3291-bf68-bc06a4e5b4bb,008b3cf8-3fee-327d-ad66-db51545e2910,Gerardo48 Montez99,M,GENERAL PRACTICE,730 17TH STREET,MODESTO,CA,953541209,37.6435415,-120.990767,4,0
6b5ae77e-0eb5-3d7f-9cef-7bfa800f7ce8,de0d58d1-7ded-3d8b-a99a-d809aa7440f0,Bertram873 Goyette777,M,GENERAL PRACTICE,1287 FULTON ROAD,SANTA ROSA,CA,954014923,38.4504283,-122.7715109,2,0
65031582-25b0-384f-b647-d82cc9724142,3fe4b30f-68ff-3a2f-b069-9c5c1d1d962c,Olympia319 Gibson10,F,GENERAL PRACTICE,28780 SINGLE OAK DR,WILDOMAR,CA,925959681,33.5939372,-117.2414989,38,0
b499b9ea-447c-34b2-9511-627fa3ca4e92,7aa6cecf-9149-38c1-aa30-ffbe6d167aba,Gabriel934 Correa904,M,GENERAL PRACTICE,1000 SKYLINE BLVD,AVENAL,CA,932041850,36.007361489200626,-120.12241661316052,24,0
8152becb-ab71-3154-94ab-ddf13a56bc67,2e9377d8-6caa-3f22-b52c-cee6b48d116e,Irene779 Pulido715,F,GENERAL PRACTICE,17424 ASHBURTON RD,SAN DIEGO,CA,921176941,33.029165976863936,-117.07770300243538,73,0
3d105759-7da4-3fd9-abd1-f24286224d65,8e86879d-cfe3-31da-9f25-3cc25791466b,Rubén780 Posada6,M,GENERAL PRACTICE,210 S GRAND AVE,GLENDORA,CA,917414292,34.13394225354903,-117.87242913540916,9,0
10e89114-3004-3a1e-9f9d-1a3469d65913,fe905375-0516-30d0-b604-ba250cfda9d2,Jesse626 Medhurst46,F,GENERAL PRACTICE,15615 POMERADO ROAD,POWAY,CA,920642405,32.9968221,-117.055952,2,0
94978eb0-bceb-3b02-80d5-0732218b510a,0554894e-843e-3fec-9d66-73b0380a4145,Clara183 Zelaya592,F,GENERAL PRACTICE,2010 W MONTE VISTA AVE,TURLOCK,CA,953829664,37.521754145228215,-120.87228139834025,25,0
aae76265-01e8-346e-928f-6086d70cd7c9,a07debf7-3e50-36ef-b42c-9c2766d5569a,Forest317 Rutherford999,M,GENERAL PRACTICE,4002 VISTA WAY,OCEANSIDE,CA,920564506,33.18567765,-117.29079851026901,4,0
64b5c089-7814-3e1d-ae0d-9f2586c99806,f2d559e4-b34b-326b-8443-18468cc5bf71,Leonel449 Auer97,M,GENERAL PRACTICE,31739 RIVERSIDE DR STE A1,LAKE ELSINORE,CA,925307818,33.68032250150896,-117.37056454539142,64,0
5c2051a7-f694-3161-bf6e-95739dd764c4,978778ad-9e5f-3890-8bcb-570d972f2d96,Marci572 Purdy2,F,GENERAL PRACTICE,5807 TEMPLE CITY BLVD,TEMPLE CITY,CA,917802113,34.10510234693877,-118.0606801632653,45,0
c70d922d-2d4e-34e3-92dd-244c519de609,c5ef3922-6d47-36b7-a252-8a2d771fb0a7,Benito209 Bahena335,M,GENERAL PRACTICE,5820 STONERIDGE MALL RD,PLEASANTON,CA,945883275,37.6941575,-121.9323617,33,0
14d98c0a-d216-35f5-99fd-d969e52c366f,3ea30d10-e60b-3e53-a343-29cc7790890b,Marcelina712 Gutkowski940,F,GENERAL PRACTICE,18372 CLARK ST STE 212,TARZANA,CA,913563551,34.169693208333335,-118.53351766666667,58,0
95055cda-e689-3096-9fbc-0538fa00173c,983d2782-6b85-361a-8834-bc0ff02cc7a7,Curtis94 Lesch175,M,GENERAL PRACTICE,215 W BEAMER ST,WOODLAND,CA,956952510,38.68476294697243,-121.79400190619928,70,0
b5821232-0265-3876-a6d1-f3acc9670712,f56956da-7758-37b5-a266-b6431e950bef,Jerrell6 Rippin620,M,GENERAL PRACTICE,75 NIELSON STREET,WATSONVILLE,CA,950762468,36.9092773,-121.7529071,4,0
225cf512-3035-36c8-bc98-29f2dcbc2f0d,9bb5d00a-3d3a-3b9c-bf4a-c17bf12999a1,Graciela518 Lehner980,F,GENERAL PRACTICE,600 NORTH HIGHLAND SPRINGS AVENUE,PALM SPRINGS,CA,922623408,33.772179449999996,-116.49529769683983,2,0
5993fc24-324a-382a-b4d5-7d9d71cefecd,a2556345-93f7-33ea-87fb-ff6e8d3062bc,Hernán834 Rojo930,M,GENERAL PRACTICE,2029 W ORANGEWOOD AVE STE A,ORANGE,CA,928681951,33.79620551977756,-117.8886156675048,78,0
447c069e-5d85-38cb-8765-69bed6cdb94f,91e236dc-059d-3eff-843f-85c34b9dc050,Gabriel934 Gorczany269,F,GENERAL PRACTICE,705 W PECAN AVE,MADERA,CA,936376254,36.938407,-120.0888937,39,0
481a8b4e-c7a5-311f-b78d-38cd5a3a3ac4,6385ddfd-26f6-3a53-918b-216797a0a113,Hosea56 Volkman526,M,GENERAL PRACTICE,7050 DUBLIN BLVD,DUBLIN,CA,945683017,37.70544376635553,-121.9209240278329,66,0
d274b974-ddf9-3164-a143-02e2d49b968d,f8e11b47-c234-3f41-9488-d4aefa5de72d,Christeen33 Toy286,F,GENERAL PRACTICE,180 ROWLAND WAY,SAN RAFAEL,CA,949035233,37.9735346,-122.5310874,2,0
fa43aba3-d378-3066-b990-2df2d8ac0209,18f96b75-0ced-38fa-a712-1ff9ca5f8583,Eddy900 Mante251,M,GENERAL PRACTICE,5 JOURNEY STE 130,ALISO VIEJO,CA,926565330,33.5702645,-117.7279517,46,0
721038ba-3e9c-3d16-9f2a-b427c2f0d9b0,a2d4c638-f739-340d-8b83-2563dacce2fb,Karlyn611 Hettinger594,F,GENERAL PRACTICE,2509 PICO BLVD,SANTA MONICA,CA,904051828,34.0194704,-118.4912273,25,0
a6ebce44-395c-3871-8694-507d19b4eb5b,f20476fb-8c2a-3e66-8ce8-b0af5ac5aaa8,Tashina114 Kessler503,F,GENERAL PRACTICE,320 E PALMDALE BLVD,PALMDALE,CA,935504598,34.579774734981505,-118.12433623386336,40,0
4c90efbb-ded0-360d-be55-9e9048e141bb,d6448669-1c6a-336b-8c13-fb392f475ee8,Vernita491 Cartwright189,F,GENERAL PRACTICE,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,922624885,33.839248,-116.54244075327415,2,0
72bf1421-d222-3a15-a8a4-f85ff98b509f,5556eafa-fd56-33e9-a6de-80cabae0b729,Homero668 Terán294,M,GENERAL PRACTICE,2083 COMPTON AVE,CORONA,CA,928817288,33.85275011478,-117.5362749024243,88,0
12520e74-f5df-3e48-bfdf-44fba0ff9b9d,208b0104-94d4-31a6-a7e9-b87ce9c50caa,Elden718 Crist667,M,GENERAL PRACTICE,30257 SAN MARTINEZ RD,VAL VERDE,CA,913842472,34.44731830014004,-118.66380643981067,65,0
54862559-eecc-37c9-b906-de865c4a427d,76f5af6e-1e39-3711-be65-0423cc7083b8,Mateo562 Rosas160,M,GENERAL PRACTICE,6015 WATT AVENUE  SUITE 2 & 3,NORTH HIGHLANDS,CA,956604294,38.6710975,-121.38795381804641,18,0
ad8675bb-2912-38de-bceb-9a42bdb2a11a,0717410b-8223-32a6-b6e5-500e1846d0a5,Erica194 Goyette777,F,GENERAL PRACTICE,455 SILICON VALLEY BLVD,SAN JOSE,CA,951381858,37.2490347,-121.774449,10,0
ee2626b3-3e46-3592-aaeb-833756a4b061,7950bd60-d5e9-3145-bca2-7175a35866d9,Elsa29 Solorio55,F,GENERAL PRACTICE,24401 MUIRLANDS BLVD STE C,LAKE FOREST,CA,926303949,33.628425,-117.70375065788684,55,0
fc9a62c8-7338-33c8-8c9e-e40dd20fa4b6,231430bf-e011-3fd7-bc5c-9caa36200eb5,Armandina361 Upton904,F,GENERAL PRACTICE,10990 LOWER AZUSA RD STE 4,EL MONTE,CA,917311353,34.09206626307853,-118.0268536910037,65,0
49dac3ea-fe66-3339-8530-69b59fd44a38,b020319c-e33b-30e3-88f5-eb3ab71655b5,José Eduardo181 Santillán790,M,GENERAL PRACTICE,1100 WEST STEWART DR,ORANGE,CA,928683849,33.802987599999994,-117.92430216879359,2,0
d4c4661a-a9c1-30bc-996f-16e90a7bcad7,93a97af5-60ac-36f3-9789-526d7f764cff,Adela471 Hoeger474,F,GENERAL PRACTICE,1601 W WASHINGTON BLVD,LOS ANGELES,CA,900071116,34.031301,-118.2653907,49,0
314c6c51-d4ce-311b-b027-582ff72ababe,5de30745-305d-316a-b1b2-c9bcd8c1976f,María Elena653 Palacios784,F,GENERAL PRACTICE,2601 W ALAMEDA AVE,BURBANK,CA,915021240,34.157897,-118.329312,31,0
aca7fcde-f147-3619-a3ea-39969b8c1835,34ff124c-c189-3ee9-b3a1-4131e37f713b,Jan231 Emmerich580,M,GENERAL PRACTICE,5783 E LA PALMA AVE,ANAHEIM,CA,928072229,33.8471888,-117.8901976,29,0
65ce75b4-e9a1-3aca-b3dd-3bedaf5d5938,df3886e9-28c8-3b3b-ba42-d4d12b4b9bff,Mari763 Skiles927,F,GENERAL PRACTICE,2121 SANTA MONICA BLVD,SANTA MONICA,CA,904042303,34.03059945,-118.47945850177965,6,0
3b186767-35a6-30d0-825a-a850916d7d23,0e84d730-b13b-37a0-af5f-d71fa0f56e3f,Bobbye345 Wuckert783,F,GENERAL PRACTICE,10841 WHITE OAK AVENUE,RANCHO CUCAMONGA,CA,917303811,34.1036866,-117.566315,8,0
4f00a2a9-90d8-3f02-81a5-f96a2c1b47d0,fe45dec9-c094-3b7d-abe7-9f0671e6e8ae,Gilberto712 Montoya249,M,GENERAL PRACTICE,5358 JACKSON DR,LA MESA,CA,919423040,32.77630895,-117.01774590384977,11,0
84eeb90e-8d99-3af7-bf01-f51c8ad99be8,04dd862f-0f40-3886-b01d-2a255889f265,Berry486 Douglas31,M,GENERAL PRACTICE,15462 MAIN STREET,HESPERIA,CA,923453318,34.4254393899806,-117.32578227218174,18,0
f5767c1f-a56c-3189-9765-1ac94b18827d,f73b6397-0389-36f6-9e85-2100d868e6bb,Chassidy418 Wintheiser220,F,GENERAL PRACTICE,4434 MISSION ST,SAN FRANCISCO,CA,941121927,37.726859950000005,-122.43352893788571,16,0
ff322856-b032-359f-825b-be8c1ba14b22,8760c8bd-2004-367e-b16b-e5c20e22ec18,Linwood526 Bogan287,M,GENERAL PRACTICE,256 W SAN BERNARDINO RD,COVINA,CA,917231902,34.08989185714286,-117.893572,26,0
93dbe36e-c828-393b-af78-349346b4362f,9112458a-19f3-384b-9a09-ccb9bd694063,Carmelita854 Tromp100,F,GENERAL PRACTICE,450 N ROXBURY DR,BEVERLY HILLS,CA,902104240,34.068403,-118.40675240177069,2,0
a9c1039e-2b52-3ba6-ab1f-9337bb5a47ec,b23fd1a1-9251-30fc-81e4-136075165446,Rayford811 Bernier607,M,GENERAL PRACTICE,14400 ROSCOE BLVD STE B,PANORAMA CITY,CA,914021042,34.22150156699722,-118.44705609619275,60,0
7bcf6a77-da45-35ac-9bb8-f2c9d41db0ce,28adade1-69ec-3886-a685-d0269e7dfcd8,Jamal145 Marks830,M,GENERAL PRACTICE,18880 Cherry Valley Road,Tuolumne,CA,95379,37.9653179,-120.2404097,73,0
3bbfd44e-f5bc-3ab6-bdb4-81e391f4cdaa,ca731e53-3c75-3ba6-96d8-fbf415f1a1b5,Richelle340 Kshlerin58,F,GENERAL PRACTICE,1 QUALITY DRIVE,VACAVILLE,CA,956889494,38.3565773,-121.9877444,6,0
9961bab7-b2b4-3244-a78a-4ae08e481629,977cbd7a-6521-321b-b6fb-deadf9ea4c8c,Archie818 O'Keefe54,M,GENERAL PRACTICE,2550 SISTER MARY COLUMBA DR,RED BLUFF,CA,960804356,40.1784279,-122.235923,2,0
db22efa6-90ae-3f79-bc61-192d79448a24,8cef2912-f324-3b6f-a59a-2280353bb816,Wanita14 Pfeffer420,F,GENERAL PRACTICE,730 N CENTRAL AVE,TRACY,CA,953764104,37.7385507,-121.4201395,19,0
9a6dfa15-85f7-34b5-97e2-749f3663b2b9,9c987823-a572-3f4b-9979-877efeea6840,Samella245 Weber641,F,GENERAL PRACTICE,12756 VAN NUYS BLVD,PACOIMA,CA,913311626,34.2660677,-118.4222477,17,0
fc610f08-403f-313d-bbf4-66766a83e22b,ecca2777-f380-3e9d-93aa-3af1d8156c66,Beaulah36 Zboncak558,F,GENERAL PRACTICE,2928 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,900333110,34.04383528571429,-118.20125957142858,31,0
65ac2a65-797d-3aaa-b9b1-e69d4dd4dacc,1f866aee-16c0-36fe-b70a-3149ce38fcff,Porsche32 Wolff180,F,GENERAL PRACTICE,470 CHADBOURNE RD  SUITE A,FAIRFIELD,CA,945349620,38.23673408788555,-122.0841621663089,6,0
2a3714c1-9f1e-3da8-8788-39ecf2aef9d9,e1351ba6-4b3d-3258-a6ae-53270b8381f9,Cecila397 Bernhard322,F,GENERAL PRACTICE,400 N PEPPER AVE,COLTON,CA,923241801,34.0695909,-117.3530211,4,0
1b257cfb-e50f-3549-9f1e-a599266ec705,a8f7909b-98ce-30c9-9a68-913eb9344bd9,Sid118 Hammes673,M,GENERAL PRACTICE,2237 W BALL RD,ANAHEIM,CA,928045314,33.81780489795918,-117.96303934693877,28,0
d651ed68-02f0-35dc-bc98-6610e7a2dc01,ba74e694-4eb3-3996-a3ec-330639fa7e99,Patricia625 Haro814,F,GENERAL PRACTICE,4201 WILSHIRE BLVD STE 334,LOS ANGELES,CA,900103611,34.062070649999995,-118.31924136867406,39,0
57aa4b05-9871-3f72-a66f-cc9d40eb633c,215e4078-1419-3d69-9caa-a66e3642fb2e,Armando772 Ortiz186,M,GENERAL PRACTICE,1 HOPE DRIVE,TUSTIN,CA,927820221,33.714755,-117.832186,52,0
83ae241b-f0d0-38c0-9741-63e4843ae3a1,37f9ce7b-be58-3013-b3eb-a8d7959a8a41,Tereasa291 Mueller846,F,GENERAL PRACTICE,901 OLIVE DR,BAKERSFIELD,CA,93309,35.41143235,-119.039665060794,1,0
b39235a1-8ec7-357c-a2fd-2ffc182579ba,1128603b-035c-3e77-aa70-54e38509b0a8,Micaela928 Batista148,F,GENERAL PRACTICE,742 WEST GARDENA BLVD,GARDENA,CA,902475024,33.8819636,-118.3044027,48,0
d0d9cd9d-154b-385d-9374-20ff88945333,7714d870-b341-35eb-9d8f-41b432cc31ef,Nicolás801 Alcántar600,M,GENERAL PRACTICE,91275 66TH AVE,MECCA,CA,922656515,33.56850145,-116.0738248803072,35,0
25d38ac2-32e5-3365-92b8-f6810c7a4c1f,528d1d05-4614-3822-bfc0-1a414b0e01aa,Shani239 Skiles927,F,GENERAL PRACTICE,5401 NORRIS CANYON RD STE 304,SAN RAMON,CA,945835408,37.7754299,-121.9629301,105,0
7b098bd4-91f5-3cf6-9558-b01f58d52d71,625c0bda-4ece-3295-8713-09bbda1f92bb,Mertie42 Lakin515,F,GENERAL PRACTICE,2425 SAMARITAN DR,LOS GATOS,CA,950323742,37.253035,-121.9521172,2,0
626a0329-4569-346c-a3ed-ade6f4e2c629,100fff3a-369a-3d47-be1d-9de31001df59,Pilar644 Valdivia496,F,GENERAL PRACTICE,1801 W VALLEY BLVD,ALHAMBRA,CA,91803,34.077489,-118.143278,15,0
924c4b84-3785-3e7d-a78c-56c129f3c62f,6fe3e86f-ab7a-30f9-981e-c413aca2bd5c,Bennett146 Rippin620,M,GENERAL PRACTICE,347 ANDRIEUX ST,SONOMA,CA,954766811,38.288078,-122.46536254346142,2,0
068494b9-bf21-3484-8e13-a332f2efcae3,97aab558-0c6d-3b9c-8afb-2135ff984c3b,Graig740 Bradtke547,M,GENERAL PRACTICE,651 N STATE ST,SAN JACINTO,CA,925836573,33.8047141,-116.9720322,13,0
d1234be4-9442-3ff2-a4c5-9ad3a45d1ec4,4886c5a5-3ec1-34e7-8310-34a624c3c604,Carla633 Corrales691,F,GENERAL PRACTICE,5175 WARING RD,SAN DIEGO,CA,921202705,32.79212549050831,-117.08113933837936,87,0
c73665a3-7b83-32dd-92ce-5336373a8879,e3fa2f04-1fe0-36bb-8430-2e9747adc77c,Marlyn309 Tromp100,F,GENERAL PRACTICE,2777 LONG BEACH BLVD,LOS ANGELES,CA,900252586,33.8200548,-118.1893483,19,0
deb5ab4d-4849-38a8-bde8-63ab117b77b5,015928b0-4575-3972-812a-2d61f3ec2731,Milan77 Padberg411,M,GENERAL PRACTICE,9209 COLIMA RD STE 4400,WHITTIER,CA,906051823,33.9443558,-118.0100062,34,0
6d768055-66fd-3fa4-a1f8-6fa1d7c2e15c,a3436447-1c7a-3e7b-b57e-5f89aed73508,Judi176 Stokes453,F,GENERAL PRACTICE,2115  NORTH WILMINGTON AVE,COMPTON,CA,902222030,33.91139375757576,-118.2387457878788,97,0
e8c206ee-3985-37b9-8032-92ad2054afcd,f187edf9-52b0-3acd-b2e9-a47ede506ef2,Beverly445 Rempel203,F,GENERAL PRACTICE,2675 HARRIS ST,EUREKA,CA,95503,40.7804861,-124.139665,62,0
531c39c8-f0b6-386d-b41d-2b10ac836a93,63a80f9a-fb77-377f-a4d6-34fb877deccd,Wilbur107 Rau926,M,GENERAL PRACTICE,2450 ASHBY AVENUE,OAKLAND,CA,947052013,37.8044557,-122.2713563,3,0
921af2aa-aaf6-3bb5-a10b-44a8ac947844,432c97a5-9c5b-39cd-ad4f-2a8d2e411500,Geneva168 Leannon79,F,GENERAL PRACTICE,7807 UPLANDS WAY,STOCKTON,CA,952091700,37.9577016,-121.2907796,40,0
